product_id,sku,name,category_id,supplier_id,unit_price,unit_cost,reorder_level,reorder_qty
2698,SKU-002698,Multi-channeled optimal synergy,17,99,144.81,102.7,36,198
2699,SKU-002699,Distributed directional budgetary management,10,85,570.06,370.17,26,160
2700,SKU-002700,Reduced tertiary info-mediaries,4,74,344.21,286.84,30,190
2701,SKU-002701,Monitored cohesive array,3,19,34.27,26.36,8,105
2702,SKU-002702,Decentralized impactful toolset,9,100,676.52,407.54,11,192
2703,SKU-002703,User-friendly incremental analyzer,3,89,521.53,395.1,44,177
2704,SKU-002704,Vision-oriented neutral encoding,9,55,652.58,466.13,41,133
2705,SKU-002705,Open-architected 24/7 parallelism,11,65,177.25,136.35,7,155
2706,SKU-002706,Mandatory hybrid Internet solution,8,88,565.46,425.16,44,189
2707,SKU-002707,Fundamental client-server portal,9,11,762.11,470.44,24,86
2708,SKU-002708,Secured heuristic knowledgebase,15,56,469.62,342.79,16,130
2709,SKU-002709,Open-architected web-enabled info-mediaries,3,77,689.26,436.24,27,99
2710,SKU-002710,Proactive client-driven moderator,13,16,32.8,24.12,35,125
2711,SKU-002711,Intuitive optimal access,5,88,575.87,346.91,29,83
2712,SKU-002712,Networked human-resource challenge,13,56,425.59,313.57,5,98
2713,SKU-002713,Open-architected neutral policy,14,62,214.08,159.76,46,61
2714,SKU-002714,Diverse modular synergy,16,88,96.94,65.5,23,61
2715,SKU-002715,De-engineered demand-driven array,5,42,134.96,82.8,14,120
2716,SKU-002716,User-friendly human-resource alliance,1,67,153.31,93.25,25,183
2717,SKU-002717,Networked asymmetric knowledge user,6,14,758.19,430.79,28,64
2718,SKU-002718,Upgradable discrete groupware,7,99,354.37,175.98,10,98
2719,SKU-002719,Open-source 3rdgeneration groupware,8,37,544.12,370.15,47,88
2720,SKU-002720,Universal transitional capability,1,78,242.28,126.19,10,87
2721,SKU-002721,User-friendly directional success,4,36,630.07,473.74,49,69
2722,SKU-002722,Face-to-face empowering solution,7,88,239.75,145.3,45,169
2723,SKU-002723,Innovative 6thgeneration system engine,5,13,847.15,450.61,12,159
2724,SKU-002724,Cross-group didactic matrix,17,11,617.48,478.67,37,77
2725,SKU-002725,Re-contextualized human-resource collaboration,10,21,628.51,336.1,31,138
2726,SKU-002726,Synergistic full-range hierarchy,17,61,304.37,239.66,33,122
2727,SKU-002727,Extended zero administration standardization,10,65,611.14,399.44,38,186
2728,SKU-002728,Distributed foreground function,10,96,135.45,75.25,16,82
2729,SKU-002729,Customizable asymmetric Local Area Network,17,87,464.47,329.41,40,97
2730,SKU-002730,Fully-configurable eco-centric Graphical User Interface,12,30,427.95,285.3,40,184
2731,SKU-002731,Adaptive empowering intranet,13,61,117.18,97.65,32,147
2732,SKU-002732,De-engineered needs-based moratorium,16,39,790.41,470.48,25,178
2733,SKU-002733,Self-enabling methodical functionalities,7,10,391.17,230.1,48,105
2734,SKU-002734,Ergonomic bi-directional hub,5,51,652.23,368.49,13,74
2735,SKU-002735,Implemented transitional artificial intelligence,9,34,545.52,338.83,19,50
2736,SKU-002736,Configurable even-keeled forecast,12,19,487.45,327.15,42,147
2737,SKU-002737,Persistent fault-tolerant flexibility,7,28,908.94,478.39,9,172
2738,SKU-002738,Focused dynamic focus group,15,22,65.98,51.15,44,160
2739,SKU-002739,Cross-group 4thgeneration system engine,2,96,563.91,433.78,18,127
2740,SKU-002740,Right-sized modular hierarchy,12,71,206.57,117.37,50,155
2741,SKU-002741,Profound impactful application,5,15,516.48,322.8,28,196
2742,SKU-002742,Function-based didactic knowledgebase,14,29,538.42,304.19,37,82
2743,SKU-002743,Extended bottom-line complexity,6,24,319.23,253.36,19,132
2744,SKU-002744,Advanced explicit knowledge user,7,88,214.83,137.71,12,129
2745,SKU-002745,Realigned maximized function,15,61,565.41,376.94,36,115
2746,SKU-002746,Open-architected human-resource installation,12,52,7.14,5.58,5,50
2747,SKU-002747,Devolved cohesive neural-net,5,16,661.95,346.57,16,187
2748,SKU-002748,Operative national concept,16,72,110.13,67.15,21,162
2749,SKU-002749,Extended radical database,7,2,134.03,70.54,24,142
2750,SKU-002750,Down-sized stable task-force,2,52,570.61,331.75,30,151
2751,SKU-002751,Cross-platform contextually-based customer loyalty,9,84,23.66,18.34,21,102
2752,SKU-002752,Realigned background budgetary management,17,85,307.39,176.66,24,160
2753,SKU-002753,Enterprise-wide bottom-line algorithm,13,96,240.89,181.12,20,169
2754,SKU-002754,Versatile tertiary adapter,10,72,460.59,287.87,50,107
2755,SKU-002755,Progressive bandwidth-monitored artificial intelligence,14,94,731.66,406.48,26,198
2756,SKU-002756,Fundamental composite archive,8,64,313.93,181.46,41,100
2757,SKU-002757,Open-source content-based solution,13,44,932.07,473.13,41,177
2758,SKU-002758,Optimized multi-state methodology,16,63,147.27,92.62,28,195
2759,SKU-002759,Expanded zero-defect function,3,63,207.97,109.46,21,68
2760,SKU-002760,Realigned 4thgeneration neural-net,10,23,599.87,301.44,32,175
2761,SKU-002761,Robust real-time access,16,52,548.95,439.16,12,143
2762,SKU-002762,Face-to-face reciprocal benchmark,11,40,577.77,445.3,38,50
2763,SKU-002763,Exclusive incremental extranet,16,80,310.75,159.36,15,69
2764,SKU-002764,Up-sized multi-tasking infrastructure,4,50,163.34,135.74,21,167
2765,SKU-002765,Self-enabling stable portal,3,44,504.25,362.77,35,107
2766,SKU-002766,Persevering reciprocal orchestration,13,60,405.28,273.84,47,109
2767,SKU-002767,Reduced systematic infrastructure,4,6,280.8,200.57,16,99
2768,SKU-002768,Face-to-face systematic conglomeration,2,47,328.36,236.23,37,149
2769,SKU-002769,Future-proofed high-level process improvement,16,14,351.26,292.72,47,143
2770,SKU-002770,Exclusive cohesive throughput,16,60,336.29,187.87,5,80
2771,SKU-002771,Synergistic regional attitude,15,87,86.0,61.87,36,102
2772,SKU-002772,Reverse-engineered interactive migration,11,53,728.98,322.23,37,191
2773,SKU-002773,Cloned 5thgeneration system engine,17,44,695.17,354.68,48,171
2774,SKU-002774,Reverse-engineered explicit data-warehouse,7,53,168.15,104.44,22,119
2775,SKU-002775,Multi-tiered dedicated collaboration,16,51,550.1,454.63,36,158
2776,SKU-002776,Object-based empowering support,11,67,802.51,455.97,33,149
2777,SKU-002777,Sharable empowering intranet,3,45,347.63,199.79,27,111
2778,SKU-002778,Stand-alone 5thgeneration structure,5,33,199.58,142.56,6,143
2779,SKU-002779,Right-sized secondary ability,9,87,151.93,125.56,38,151
2780,SKU-002780,Assimilated disintermediate intranet,12,36,231.87,163.29,40,58
2781,SKU-002781,Focused national data-warehouse,7,94,584.49,397.61,39,145
2782,SKU-002782,Up-sized real-time capability,8,53,584.88,475.51,43,147
2783,SKU-002783,Grass-roots zero-defect algorithm,16,29,298.51,157.94,34,103
2784,SKU-002784,Adaptive uniform info-mediaries,7,23,44.01,30.35,50,115
2785,SKU-002785,User-centric client-server installation,12,67,543.29,431.3,19,186
2786,SKU-002786,Exclusive explicit infrastructure,15,36,294.59,233.8,46,159
2787,SKU-002787,User-friendly 5thgeneration encryption,7,18,215.26,138.88,36,100
2788,SKU-002788,Customizable full-range policy,5,7,562.23,422.73,50,197
2789,SKU-002789,Self-enabling mobile Internet solution,2,62,181.42,147.8,39,78
2790,SKU-002790,Programmable empowering parallelism,15,61,601.25,351.76,41,170
2791,SKU-002791,Ameliorated interactive array,9,33,137.36,105.66,18,132
2792,SKU-002792,Triple-buffered methodical moderator,7,44,309.31,230.83,6,138
2793,SKU-002793,Automated contextually-based task-force,15,4,524.34,344.96,30,185
2794,SKU-002794,Phased analyzing matrices,3,82,475.14,242.42,49,188
2795,SKU-002795,Enterprise-wide disintermediate success,13,13,616.26,350.15,18,195
2796,SKU-002796,Persistent eco-centric hierarchy,17,39,94.22,58.16,48,76
2797,SKU-002797,Proactive incremental middleware,15,2,472.83,360.94,26,179
2798,SKU-002798,Cloned well-modulated analyzer,13,83,696.17,400.1,28,80
2799,SKU-002799,Balanced modular alliance,15,68,610.1,455.3,18,187
2800,SKU-002800,Progressive upward-trending flexibility,17,26,547.28,350.82,5,108
2801,SKU-002801,Extended intermediate groupware,10,89,210.93,132.66,48,51
2802,SKU-002802,De-engineered mission-critical contingency,17,8,799.0,446.37,44,52
2803,SKU-002803,Profit-focused dynamic utilization,13,33,166.86,98.15,20,71
2804,SKU-002804,Secured motivating flexibility,9,35,432.18,221.63,7,191
2805,SKU-002805,Reverse-engineered didactic algorithm,7,24,565.19,289.84,45,58
2806,SKU-002806,Adaptive transitional Graphical User Interface,5,55,370.14,238.8,44,63
2807,SKU-002807,Expanded solution-oriented alliance,5,78,79.14,65.95,43,152
2808,SKU-002808,Right-sized composite encryption,12,52,236.7,197.25,27,117
2809,SKU-002809,Organic radical project,4,46,647.4,498.0,22,65
2810,SKU-002810,Diverse 4thgeneration capability,5,81,520.67,413.23,43,141
2811,SKU-002811,De-engineered dedicated artificial intelligence,5,90,137.74,112.11,7,148
2812,SKU-002812,Innovative multi-tasking capability,2,73,815.42,479.66,20,64
2813,SKU-002813,Horizontal tertiary knowledge user,7,67,780.62,467.44,27,163
2814,SKU-002814,Reverse-engineered multi-tasking synergy,5,35,490.92,389.62,50,134
2815,SKU-002815,Progressive bi-directional hub,3,69,427.53,328.87,15,174
2816,SKU-002816,Profound client-driven Internet solution,9,17,151.41,76.86,42,140
2817,SKU-002817,Multi-lateral high-level project,15,88,548.73,446.12,31,185
2818,SKU-002818,Mandatory optimizing analyzer,8,7,577.25,403.67,37,81
2819,SKU-002819,Fundamental user-facing middleware,15,50,409.23,296.54,11,136
2820,SKU-002820,Reactive executive paradigm,4,92,16.34,9.9,25,57
2821,SKU-002821,Function-based executive installation,10,6,482.63,263.73,20,135
2822,SKU-002822,Multi-lateral grid-enabled toolset,12,77,27.39,15.56,49,103
2823,SKU-002823,Profit-focused web-enabled structure,5,85,323.71,190.42,14,164
2824,SKU-002824,Organized zero administration knowledge user,16,64,313.25,226.99,22,145
2825,SKU-002825,Triple-buffered bottom-line capacity,7,66,402.87,296.23,33,87
2826,SKU-002826,Right-sized methodical pricing structure,2,3,704.15,437.36,36,65
2827,SKU-002827,Right-sized executive neural-net,10,73,533.43,365.36,49,156
2828,SKU-002828,Optimized clear-thinking customer loyalty,11,54,369.41,238.33,47,175
2829,SKU-002829,Reverse-engineered directional Graphical User Interface,1,22,90.8,62.19,33,160
2830,SKU-002830,Innovative bottom-line toolset,5,100,340.89,230.33,14,175
2831,SKU-002831,Multi-lateral dedicated workforce,3,37,116.79,77.86,28,78
2832,SKU-002832,Customer-focused modular productivity,2,8,483.03,357.8,26,122
2833,SKU-002833,Front-line explicit help-desk,12,80,843.82,493.46,26,143
2834,SKU-002834,Realigned stable data-warehouse,7,48,831.01,474.55,47,173
2835,SKU-002835,Profound actuating open architecture,12,98,552.28,360.97,5,127
2836,SKU-002836,Profit-focused intangible task-force,2,38,538.13,413.95,17,70
2837,SKU-002837,Synergized methodical open architecture,11,99,346.64,244.11,15,73
2838,SKU-002838,Focused directional infrastructure,13,6,561.86,322.91,44,112
2839,SKU-002839,Progressive object-oriented model,17,70,626.92,447.8,27,56
2840,SKU-002840,Virtual neutral customer loyalty,3,12,69.68,47.4,11,144
2841,SKU-002841,Diverse impactful forecast,2,5,648.39,432.26,44,98
2842,SKU-002842,Extended object-oriented Internet solution,8,64,672.33,353.86,42,60
2843,SKU-002843,Realigned scalable knowledge user,17,22,162.24,96.0,46,66
2844,SKU-002844,Innovative executive knowledge user,17,13,482.1,288.68,31,165
2845,SKU-002845,Future-proofed client-driven support,1,70,435.84,223.51,19,126
2846,SKU-002846,Implemented contextually-based synergy,13,56,325.81,264.89,23,173
2847,SKU-002847,Grass-roots 4thgeneration extranet,15,83,200.42,144.19,40,99
2848,SKU-002848,Proactive radical Internet solution,14,31,777.89,394.87,33,133
2849,SKU-002849,Innovative encompassing pricing structure,6,40,416.69,267.11,29,184
2850,SKU-002850,Function-based human-resource pricing structure,7,73,320.87,230.84,44,135
2851,SKU-002851,Optional impactful function,5,26,183.34,129.11,44,121
2852,SKU-002852,Virtual 24/7 open architecture,13,35,12.51,7.19,42,149
2853,SKU-002853,Public-key contextually-based challenge,5,32,415.09,201.53,47,84
2854,SKU-002854,Business-focused directional Local Area Network,7,30,199.63,138.49,36,192
2855,SKU-002855,Synergistic transitional architecture,7,66,593.53,398.34,31,175
2856,SKU-002856,Profit-focused dynamic application,9,43,769.98,472.38,25,199
2857,SKU-002857,Vision-oriented local protocol,13,84,371.76,199.87,47,145
2858,SKU-002858,Synergistic 24hour application,12,44,726.03,424.58,9,83
2859,SKU-002859,Optimized empowering productivity,9,78,862.85,471.5,21,104
2860,SKU-002860,Persistent 5thgeneration hub,14,14,602.01,497.53,21,161
2861,SKU-002861,Enhanced 6thgeneration approach,10,20,241.88,183.24,10,180
2862,SKU-002862,Universal bandwidth-monitored hub,5,7,351.64,222.56,20,133
2863,SKU-002863,Progressive grid-enabled secured line,1,44,77.5,44.8,31,145
2864,SKU-002864,Intuitive neutral functionalities,2,70,413.59,323.12,10,117
2865,SKU-002865,Re-contextualized motivating leverage,14,53,186.64,98.23,50,102
2866,SKU-002866,Grass-roots clear-thinking database,7,71,194.26,97.62,11,50
2867,SKU-002867,Pre-emptive 6thgeneration alliance,12,20,402.55,207.5,13,70
2868,SKU-002868,Streamlined zero-defect frame,14,47,430.3,272.34,44,55
2869,SKU-002869,Triple-buffered contextually-based hardware,14,13,206.59,172.16,12,124
2870,SKU-002870,Integrated 24hour product,16,62,168.6,112.4,28,81
2871,SKU-002871,Advanced radical system engine,5,18,219.45,115.5,11,152
2872,SKU-002872,Mandatory dedicated knowledgebase,4,37,385.9,283.75,33,111
2873,SKU-002873,Fully-configurable attitude-oriented pricing structure,5,57,674.82,496.19,23,113
2874,SKU-002874,Optimized incremental hardware,13,6,624.89,411.11,16,106
2875,SKU-002875,Multi-channeled global migration,1,54,160.38,105.51,14,114
2876,SKU-002876,Distributed intangible knowledgebase,5,7,335.21,234.41,48,111
2877,SKU-002877,Centralized client-server knowledgebase,11,15,409.11,209.8,5,51
2878,SKU-002878,Pre-emptive 6thgeneration interface,1,41,777.66,457.45,34,69
2879,SKU-002879,Cross-group human-resource knowledgebase,7,24,838.44,397.9,20,143
2880,SKU-002880,Total discrete adapter,12,35,810.14,411.24,38,122
2881,SKU-002881,Operative full-range leverage,2,57,880.94,377.74,42,125
2882,SKU-002882,Progressive discrete alliance,5,35,186.54,98.18,16,151
2883,SKU-002883,Progressive zero tolerance groupware,11,95,685.09,351.33,12,196
2884,SKU-002884,Cloned zero-defect projection,3,42,19.57,14.18,50,128
2885,SKU-002885,Intuitive bandwidth-monitored application,8,25,558.47,280.64,23,150
2886,SKU-002886,Operative dedicated task-force,8,1,510.03,398.46,25,173
2887,SKU-002887,Innovative content-based Local Area Network,2,1,689.81,364.98,41,188
2888,SKU-002888,Visionary empowering emulation,15,58,698.16,462.36,7,87
2889,SKU-002889,Future-proofed leadingedge approach,4,24,100.6,51.59,26,93
2890,SKU-002890,Self-enabling non-volatile synergy,16,12,361.78,284.87,33,188
2891,SKU-002891,Multi-tiered real-time intranet,12,5,305.7,193.48,27,74
2892,SKU-002892,Vision-oriented non-volatile encoding,1,98,479.29,254.94,49,67
2893,SKU-002893,Multi-lateral optimizing artificial intelligence,13,78,61.19,31.87,40,98
2894,SKU-002894,Reverse-engineered didactic implementation,10,83,208.83,128.91,36,57
2895,SKU-002895,Innovative 6thgeneration info-mediaries,12,91,514.12,267.77,50,125
2896,SKU-002896,Managed object-oriented customer loyalty,12,60,926.25,477.45,6,177
2897,SKU-002897,Object-based contextually-based access,16,69,854.82,438.48,46,132
2898,SKU-002898,Customizable optimal protocol,6,53,344.11,219.18,6,82
2899,SKU-002899,Cloned bottom-line open architecture,14,66,930.81,479.8,6,80
2900,SKU-002900,Adaptive optimizing projection,3,76,24.44,15.77,22,196
2901,SKU-002901,Persistent actuating application,7,18,6.79,3.71,36,153
2902,SKU-002902,Synchronized static solution,17,60,494.22,343.21,34,175
2903,SKU-002903,Reverse-engineered maximized challenge,13,65,683.05,437.63,13,75
2904,SKU-002904,Stand-alone solution-oriented throughput,13,40,85.81,55.72,32,57
2905,SKU-002905,Sharable foreground policy,12,50,619.52,495.62,49,194
2906,SKU-002906,Decentralized demand-driven hub,13,31,440.72,353.14,41,167
2907,SKU-002907,Balanced actuating methodology,12,14,595.02,410.36,32,169
2908,SKU-002908,Phased content-based hierarchy,4,71,695.66,384.34,13,78
2909,SKU-002909,Profound local forecast,16,58,336.4,252.93,43,111
2910,SKU-002910,Reactive fault-tolerant data-warehouse,8,48,354.62,193.78,29,198
2911,SKU-002911,Monitored client-server throughput,2,11,371.61,304.6,44,101
2912,SKU-002912,Optimized scalable orchestration,4,20,44.73,33.89,29,175
2913,SKU-002913,Operative optimal orchestration,7,27,102.74,59.73,28,111
2914,SKU-002914,Compatible dynamic task-force,16,72,628.92,349.4,18,60
2915,SKU-002915,De-engineered multimedia website,16,48,278.59,166.82,19,110
2916,SKU-002916,Team-oriented composite application,5,77,262.45,170.42,48,120
2917,SKU-002917,Polarized motivating capability,4,24,527.6,399.7,40,90
2918,SKU-002918,User-friendly holistic capability,15,30,285.99,208.75,41,92
2919,SKU-002919,Face-to-face attitude-oriented intranet,15,66,715.42,411.16,32,135
2920,SKU-002920,Streamlined even-keeled software,15,48,799.97,465.1,46,64
2921,SKU-002921,Switchable modular success,16,100,307.21,163.41,41,70
2922,SKU-002922,De-engineered static framework,7,39,449.12,236.38,46,131
2923,SKU-002923,Total asynchronous architecture,11,64,176.2,107.44,27,58
2924,SKU-002924,Diverse actuating process improvement,9,66,696.38,440.75,7,98
2925,SKU-002925,Stand-alone heuristic instruction set,6,79,308.9,196.75,21,100
2926,SKU-002926,Public-key homogeneous utilization,15,1,159.19,104.73,38,187
2927,SKU-002927,Re-engineered well-modulated flexibility,8,100,246.75,163.41,42,119
2928,SKU-002928,Cloned 3rdgeneration framework,5,63,263.83,138.13,42,171
